:::MLLOG {"namespace": "", "time_ms": 1632935370781, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "deepcam", "metadata": {"file": "/opt/deepCam/utils/mlperf_log_utils.py", "lineno": 55}}
:::MLLOG {"namespace": "", "time_ms": 1632935370828, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "SUBMISSION_ORG_PLACEHOLDER", "metadata": {"file": "/opt/deepCam/utils/mlperf_log_utils.py", "lineno": 58}}
:::MLLOG {"namespace": "", "time_ms": 1632935370829, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/opt/deepCam/utils/mlperf_log_utils.py", "lineno": 61}}
:::MLLOG {"namespace": "", "time_ms": 1632935370829, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/opt/deepCam/utils/mlperf_log_utils.py", "lineno": 64}}
:::MLLOG {"namespace": "", "time_ms": 1632935370829, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "512xSUBMISSION_PLATFORM_PLACEHOLDER", "metadata": {"file": "/opt/deepCam/utils/mlperf_log_utils.py", "lineno": 67}}
:::MLLOG {"namespace": "", "time_ms": 1632935370829, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 96}}
:::MLLOG {"namespace": "", "time_ms": 1632935370829, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 97}}
:::MLLOG {"namespace": "", "time_ms": 1632935370829, "event_type": "POINT_IN_TIME", "key": "seed", "value": 1632935534, "metadata": {"file": "./train_instance_oo.py", "lineno": 101}}
:::MLLOG {"namespace": "", "time_ms": 1632935372003, "event_type": "POINT_IN_TIME", "key": "number_of_ranks", "value": 16, "metadata": {"file": "./train_instance_oo.py", "lineno": 195}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "number_of_nodes", "value": 2, "metadata": {"file": "./train_instance_oo.py", "lineno": 196}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "accelerators_per_node", "value": 8, "metadata": {"file": "./train_instance_oo.py", "lineno": 197}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "instance_id", "value": 59, "metadata": {"file": "./train_instance_oo.py", "lineno": 199}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "checkpoint", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 201}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 128, "metadata": {"file": "./train_instance_oo.py", "lineno": 202}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "batchnorm_group_size", "value": 1, "metadata": {"file": "./train_instance_oo.py", "lineno": 203}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_frequency", "value": 1, "metadata": {"file": "./train_instance_oo.py", "lineno": 204}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "data_format", "value": "dali-numpy", "metadata": {"file": "./train_instance_oo.py", "lineno": 206}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "shuffle_mode", "value": "global", "metadata": {"file": "./train_instance_oo.py", "lineno": 207}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "data_oversampling_factor", "value": 1, "metadata": {"file": "./train_instance_oo.py", "lineno": 208}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "stage_dir_prefix", "value": "/scratch", "metadata": {"file": "./train_instance_oo.py", "lineno": 210}}
:::MLLOG {"namespace": "", "time_ms": 1632935372004, "event_type": "POINT_IN_TIME", "key": "stage_mode", "value": "global", "metadata": {"file": "./train_instance_oo.py", "lineno": 211}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "stage_batch_size", "value": 8, "metadata": {"file": "./train_instance_oo.py", "lineno": 212}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "stage_verify", "value": false, "metadata": {"file": "./train_instance_oo.py", "lineno": 213}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "stage_full_data_per_node", "value": false, "metadata": {"file": "./train_instance_oo.py", "lineno": 214}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "stage_use_direct_io", "value": true, "metadata": {"file": "./train_instance_oo.py", "lineno": 215}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "precision_mode", "value": "amp", "metadata": {"file": "./train_instance_oo.py", "lineno": 217}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "enable_nhwc", "value": true, "metadata": {"file": "./train_instance_oo.py", "lineno": 218}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "enable_graph", "value": true, "metadata": {"file": "./train_instance_oo.py", "lineno": 219}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "enable_jit", "value": true, "metadata": {"file": "./train_instance_oo.py", "lineno": 220}}
:::MLLOG {"namespace": "", "time_ms": 1632935372005, "event_type": "POINT_IN_TIME", "key": "disable_comm_overlap", "value": true, "metadata": {"file": "./train_instance_oo.py", "lineno": 221}}
:::MLLOG {"namespace": "", "time_ms": 1632935372632, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "LAMB", "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 144}}
:::MLLOG {"namespace": "", "time_ms": 1632935372632, "event_type": "POINT_IN_TIME", "key": "opt_lr", "value": 0.001, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372632, "event_type": "POINT_IN_TIME", "key": "opt_bias_correction", "value": true, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372632, "event_type": "POINT_IN_TIME", "key": "opt_betas", "value": [0.9, 0.999], "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372633, "event_type": "POINT_IN_TIME", "key": "opt_eps", "value": 1e-06, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372633, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.01, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372633, "event_type": "POINT_IN_TIME", "key": "opt_grad_averaging", "value": true, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372633, "event_type": "POINT_IN_TIME", "key": "opt_max_grad_norm", "value": 1.0, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 147}}
:::MLLOG {"namespace": "", "time_ms": 1632935372633, "event_type": "POINT_IN_TIME", "key": "scheduler_type", "value": "multistep", "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 108}}
:::MLLOG {"namespace": "", "time_ms": 1632935372633, "event_type": "POINT_IN_TIME", "key": "scheduler_milestones", "value": [8192, 16384], "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 108}}
:::MLLOG {"namespace": "", "time_ms": 1632935372634, "event_type": "POINT_IN_TIME", "key": "scheduler_decay_rate", "value": 0.1, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 108}}
:::MLLOG {"namespace": "", "time_ms": 1632935372634, "event_type": "POINT_IN_TIME", "key": "scheduler_lr_warmup_steps", "value": 0, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 108}}
:::MLLOG {"namespace": "", "time_ms": 1632935372634, "event_type": "POINT_IN_TIME", "key": "scheduler_lr_warmup_factor", "value": 1.0, "metadata": {"file": "/opt/deepCam/utils/optimizer_helpers.py", "lineno": 108}}
:::MLLOG {"namespace": "", "time_ms": 1632935373834, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 121266, "metadata": {"file": "./train_instance_oo.py", "lineno": 338}}
:::MLLOG {"namespace": "", "time_ms": 1632935373834, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 15158, "metadata": {"file": "./train_instance_oo.py", "lineno": 339}}
:::MLLOG {"namespace": "", "time_ms": 1632935427347, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 379}}
:::MLLOG {"namespace": "", "time_ms": 1632935427348, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 382}}
:::MLLOG {"namespace": "", "time_ms": 1632935427348, "event_type": "INTERVAL_START", "key": "staging_start", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 386}}
:::MLLOG {"namespace": "", "time_ms": 1632936276178, "event_type": "INTERVAL_END", "key": "staging_stop", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 388}}
:::MLLOG {"namespace": "", "time_ms": 1632936276178, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "./train_instance_oo.py", "lineno": 404, "epoch_num": 1, "step_num": 0}}
:::MLLOG {"namespace": "", "time_ms": 1632936281096, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1632936281097, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.20735186338424683, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1632936281097, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.9901626110076904, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 10}}
:::MLLOG {"namespace": "", "time_ms": 1632936283380, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 20}}
:::MLLOG {"namespace": "", "time_ms": 1632936283381, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.32071468234062195, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 20}}
:::MLLOG {"namespace": "", "time_ms": 1632936283381, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.49823206663131714, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 20}}
:::MLLOG {"namespace": "", "time_ms": 1632936285509, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 30}}
:::MLLOG {"namespace": "", "time_ms": 1632936285510, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.32852840423583984, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 30}}
:::MLLOG {"namespace": "", "time_ms": 1632936285510, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.2336597740650177, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 30}}
:::MLLOG {"namespace": "", "time_ms": 1632936287641, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 40}}
:::MLLOG {"namespace": "", "time_ms": 1632936287641, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.34722286462783813, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 40}}
:::MLLOG {"namespace": "", "time_ms": 1632936287642, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.13156552612781525, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 40}}
:::MLLOG {"namespace": "", "time_ms": 1632936289771, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 50}}
:::MLLOG {"namespace": "", "time_ms": 1632936289772, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.3816031813621521, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 50}}
:::MLLOG {"namespace": "", "time_ms": 1632936289772, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.09226168692111969, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 50}}
:::MLLOG {"namespace": "", "time_ms": 1632936291904, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 60}}
:::MLLOG {"namespace": "", "time_ms": 1632936291905, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.39723673462867737, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 60}}
:::MLLOG {"namespace": "", "time_ms": 1632936291905, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.0704319030046463, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 60}}
:::MLLOG {"namespace": "", "time_ms": 1632936294069, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 70}}
:::MLLOG {"namespace": "", "time_ms": 1632936294069, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.4865613877773285, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 70}}
:::MLLOG {"namespace": "", "time_ms": 1632936294070, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.05653037875890732, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 70}}
:::MLLOG {"namespace": "", "time_ms": 1632936296200, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 80}}
:::MLLOG {"namespace": "", "time_ms": 1632936296200, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.46471840143203735, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 80}}
:::MLLOG {"namespace": "", "time_ms": 1632936296200, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.05022476613521576, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 80}}
:::MLLOG {"namespace": "", "time_ms": 1632936298334, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 90}}
:::MLLOG {"namespace": "", "time_ms": 1632936298334, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.474833607673645, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 90}}
:::MLLOG {"namespace": "", "time_ms": 1632936298334, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.04652464762330055, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 90}}
:::MLLOG {"namespace": "", "time_ms": 1632936300465, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 100}}
:::MLLOG {"namespace": "", "time_ms": 1632936300465, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.4882805347442627, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 100}}
:::MLLOG {"namespace": "", "time_ms": 1632936300465, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.03959554806351662, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 100}}
:::MLLOG {"namespace": "", "time_ms": 1632936302597, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 110}}
:::MLLOG {"namespace": "", "time_ms": 1632936302597, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.4777638018131256, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 110}}
:::MLLOG {"namespace": "", "time_ms": 1632936302597, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.03960421308875084, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 110}}
:::MLLOG {"namespace": "", "time_ms": 1632936304729, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 120}}
:::MLLOG {"namespace": "", "time_ms": 1632936304730, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.5269954800605774, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 120}}
:::MLLOG {"namespace": "", "time_ms": 1632936304730, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.03538113459944725, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 120}}
:::MLLOG {"namespace": "", "time_ms": 1632936306863, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 130}}
:::MLLOG {"namespace": "", "time_ms": 1632936306864, "event_type": "POINT_IN_TIME", "key": "train_accuracy", "value": 0.5391016006469727, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 403, "epoch_num": 1, "step_num": 130}}
:::MLLOG {"namespace": "", "time_ms": 1632936306864, "event_type": "POINT_IN_TIME", "key": "train_loss", "value": 0.03397538512945175, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 404, "epoch_num": 1, "step_num": 130}}
:::MLLOG {"namespace": "", "time_ms": 1632936308996, "event_type": "POINT_IN_TIME", "key": "learning_rate", "value": 0.001, "metadata": {"file": "/opt/deepCam/driver/trainer.py", "lineno": 402, "epoch_num": 1, "step_num": 140}}
